

Devices
1000
,,Right - Force,,,Right - Moment,,,Right - CoP,,,Left - Force,,,Left - Moment,,,Left - CoP,,,EMG - Voltage,,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,L_RF_1,L_BF_2,L_SOL_3,L_TA_4,R_RF_5,R_BF_6,R_SOL_7,R_TA_8
748,8,-20.3909,15.8296,-1736.41,-178183,69872.2,36460,894.24,928.616,0,70.1761,151.243,-1637.54,-126842,-67233.4,-103397,250.942,903.459,0,0.000660295,0.000556789,0.000512681,0.000588163,0.000406924,0.000609407,0.000695779,0.000466982
748,9,-21.0013,16.1348,-1737.02,-177396,70408.8,36490.8,894.534,928.127,0,70.3287,151.701,-1636.32,-127683,-66892.8,-103755,251.12,904.031,0,0.000370059,0.000406719,0.000448893,0.000275601,0.000318964,0.000212746,0.000399836,0.000334705
749,0,-20.5435,15.677,-1736.41,-176962,69994.3,36525.9,894.31,927.913,0,70.4813,151.243,-1639.06,-125486,-67415,-103370,250.87,902.559,0,0.000264305,0.000243555,0.000363282,0.00033855,0.000191388,0.000356437,0.000229287,0.000323626
749,1,-20.6961,16.5926,-1735.5,-176800,69983,36645.7,894.325,927.873,0,69.7183,151.701,-1637.23,-127358,-67026.2,-104054,251.061,903.788,0,0.00549829,0.00550809,0.00519439,0.00529388,0.00465202,0.00550347,0.00543473,0.0052667
749,2,-20.8487,16.44,-1735.5,-178020,69616.8,36345.4,894.114,928.576,0,70.0235,151.548,-1636.32,-127439,-66282.5,-103496,251.493,903.882,0,0.00330784,0.00296764,0.0028203,0.00257231,0.00222992,0.00316009,0.00351824,0.00289462
749,3,-20.5435,16.44,-1736.72,-177668,69957.4,36128.4,894.281,928.301,0,70.0235,151.091,-1637.54,-127575,-66867.2,-104345,251.166,903.906,0,0.00431468,0.00353083,0.00341538,0.00318115,0.00324801,0.00270904,0.00427245,0.0039718
749,4,-20.0858,16.2874,-1736.72,-176935,69591.2,37225.2,894.071,927.879,0,70.4813,151.091,-1637.23,-127358,-66537.9,-103694,251.36,903.788,0,-0.000702085,0.000306336,0.0016706,-0.000898771,0.000429922,0.000555859,-0.000392312,-0.000657536
749,5,-20.6961,16.7451,-1736.72,-177423,70079.4,35833.7,894.352,928.16,0,70.1761,151.548,-1636.62,-127656,-66367.6,-103604,251.448,904,0,-0.00118234,0.000523552,5.67637e-05,-0.000894743,5.12216e-05,0.00173107,-0.00100988,8.81139e-05
749,6,-21.0013,16.7451,-1736.72,-177423,70811.9,36416.9,894.773,928.16,0,70.0235,151.396,-1636.93,-127629,-66941,-103942,251.106,903.969,0,5.24614e-05,1.71077e-05,1.17763e-05,6.01275e-06,-8.05513e-05,-9.86411e-05,9.95281e-05,-3.71123e-05
749,7,-21.0013,16.2874,-1737.02,-176908,70042.5,36045.1,894.323,927.846,0,70.3287,151.091,-1637.23,-126381,-67148.3,-103707,250.987,903.192,0,-0.00049662,-0.000177782,-0.000338891,-0.000306717,-0.000359205,-0.000261133,-0.000441496,-0.000175767
749,8,-21.0013,16.44,-1736.11,-177722,70763.7,36453.9,894.76,928.368,0,70.0235,151.091,-1636.01,-126978,-66563.5,-104223,251.314,903.614,0,-0.000428803,-0.000154617,-0.000195032,-0.000206167,-0.000340907,-0.000279766,-0.000359914,-0.000109965
749,9,-21.1539,16.1348,-1736.11,-176990,69787.1,36355.1,894.197,927.946,0,70.1761,151.243,-1636.32,-128172,-66892.8,-104252,251.12,904.329,0,-0.00220732,-0.0023783,-0.00253236,-0.00275937,-0.004024,-0.00288769,-0.00301535,-0.00316307
750,0,-21.459,16.8977,-1735.8,-177993,69702,35564.3,894.156,928.542,0,70.4813,151.396,-1637.54,-126842,-67843.8,-103779,250.57,903.459,0,-0.00427405,-0.00433945,-0.00528667,-0.00432369,-0.00440774,-0.00411108,-0.00427751,-0.00417864
750,1,-20.8487,16.44,-1736.72,-177668,70079.4,36223.3,894.352,928.301,0,70.1761,151.243,-1635.71,-127493,-66356.3,-104130,251.433,903.944,0,-0.00341274,-0.00329047,-0.00360837,-0.0041894,-0.00370086,-0.00345675,-0.0032141,-0.00333462
750,2,-21.0013,16.1348,-1737.33,-176881,70860.1,36368.7,894.787,927.812,0,70.1761,151.396,-1636.62,-126924,-66611.8,-104172,251.299,903.552,0,-0.00106098,-0.00184433,0.00108191,-0.000571605,-0.00128447,8.76873e-05,-0.00075389,-0.00171709
750,3,-20.6961,16.2874,-1736.72,-176935,70079.4,36194.3,894.352,927.879,0,70.4813,151.548,-1636.01,-128687,-66929.8,-103455,251.09,904.659,0,0.000658784,-0.000495212,-0.00161264,0.00167206,-8.59229e-05,-0.000874674,0.000730191,-0.000466339
750,4,-20.2383,15.677,-1736.11,-177722,70153.3,37041.3,894.408,928.368,0,70.3287,151.548,-1636.32,-126951,-66892.8,-103957,251.12,903.583,0,0.000264473,0.000360892,0.000274315,0.000380013,0.00020767,0.000456316,0.000430219,0.00030449
750,5,-20.8487,16.1348,-1736.41,-177451,69872.2,35649.9,894.24,928.194,0,70.6339,151.091,-1636.62,-127168,-66855.9,-102948,251.15,903.701,0,0.00056008,0.000400844,0.000409613,0.000161119,0.000330546,0.000361641,0.000386071,0.000303147
750,6,-19.628,17.0503,-1736.11,-177478,69665,37845,894.127,928.228,0,70.4813,151.548,-1635.71,-128958,-66356.3,-103211,251.433,904.84,0,0.000291163,0.000306336,0.000190551,0.000258479,0.000263737,0.000298188,0.00042468,0.000306169
750,7,-21.0013,16.1348,-1736.72,-176691,70201.5,36124.6,894.422,927.739,0,70.4813,151.091,-1636.62,-127656,-66489.7,-103083,251.374,904,0,0.000375599,0.000465807,0.000361939,0.00016649,0.000573948,0.000486531,0.000492329,0.000402354
750,8,-21.1539,16.44,-1735.5,-178753,69738.9,36196.1,894.184,928.998,0,70.1761,151.548,-1635.71,-128470,-66600.4,-104459,251.283,904.541,0,0.00394824,0.00381838,0.00358475,0.00370337,0.00317063,0.00465576,0.00423871,0.00386941
750,9,-20.3909,16.7451,-1737.02,-177640,70164.6,36593.3,894.394,928.267,0,70.6339,151.701,-1636.62,-126679,-66611.8,-102996,251.299,903.403,0,0.00405416,0.00400185,0.00383571,0.0039414,0.00332036,0.00513635,0.00420278,0.00417593
751,0,-20.8487,16.44,-1736.41,-177939,69628.1,36223.3,894.099,928.475,0,70.0235,151.091,-1636.32,-127195,-66770.8,-103612,251.195,903.732,0,0.00157952,0.00153359,0.00146581,0.000665045,0.0025586,0.00132652,0.00159637,0.00132946
751,1,-20.8487,16.1348,-1736.41,-176962,70238.5,36748.5,894.45,927.913,0,70.4813,151.396,-1636.32,-128172,-66648.7,-103413,251.269,904.329,0,-0.000548322,0.00188056,-0.00106524,-0.000190388,0.000511503,-0.000721582,-0.000698327,0.00190843
751,2,-20.2383,16.44,-1736.11,-176745,69665,36399.7,894.127,927.806,0,70.0235,151.701,-1636.93,-126896,-66819,-103661,251.18,903.521,0,-0.000498467,-0.000576793,0.00121905,-0.000935869,1.69774e-05,-0.000154875,-0.000369315,-0.000621109
751,3,-20.6961,16.2874,-1736.41,-176718,69994.3,36560.5,894.31,927.772,0,70.0235,151.701,-1635.71,-128226,-66844.6,-103783,251.134,904.392,0,-0.000343193,-0.000378547,-0.000326636,-0.000457794,-0.000207624,-0.000320221,-0.000393823,-0.000278164
751,4,-20.5435,16.1348,-1736.72,-177423,69835.3,36409.4,894.211,928.16,0,70.6339,151.853,-1636.32,-128172,-67014.9,-103527,251.045,904.329,0,-0.000231564,-0.000210515,-0.000221554,-0.000439329,-0.000108249,-0.000223364,-0.000130781,-0.000196918
751,5,-20.6961,16.44,-1734.89,-177830,70179,36236.9,894.452,928.503,0,70.3287,151.548,-1636.93,-127141,-67185.2,-103591,250.957,903.67,0,-0.000142764,-0.000193897,-0.000252944,-0.000347172,-0.000144507,-0.000248207,-0.00020548,-0.000164689
751,6,-20.3909,15.677,-1737.02,-177152,70164.6,36173.2,894.394,927.986,0,70.4813,151.701,-1636.32,-127439,-66648.7,-103376,251.269,903.882,0,-0.0052997,-0.00519488,-0.00515103,-0.0052221,-0.00541861,-0.00549747,-0.00506194,-0.0049164
751,7,-21.1539,16.2874,-1736.41,-178427,69872.2,35665.3,894.24,928.756,0,71.0916,151.396,-1635.4,-128497,-67003.6,-102870,251.029,904.572,0,-0.00412801,-0.00272931,-0.00291308,-0.00271254,-0.00260824,-0.00255566,-0.00370829,-0.0026118
751,8,-20.5435,16.2874,-1736.41,-177939,69384,35841.7,893.958,928.475,0,70.0235,151.701,-1637.23,-127114,-66782.1,-104027,251.21,903.639,0,-0.00327073,-0.0034758,-0.00430231,-0.00344744,-0.00344873,-0.00323869,-0.00328947,-0.00337692
751,9,-19.7806,15.5244,-1736.41,-178427,69384,37405.7,893.958,928.756,0,70.0235,151.548,-1635.71,-127738,-66356.3,-104228,251.433,904.093,0,-0.000880188,4.9841e-05,-0.00092977,-0.00181044,0.00116382,-0.000379645,-0.00124741,0.000279646
752,0,-20.5435,15.9822,-1736.41,-176962,69994.3,36000.7,894.31,927.913,0,70.3287,150.633,-1636.32,-127683,-67014.9,-103946,251.045,904.031,0,0.0015587,0.000115476,-0.000995069,0.000714397,-0.00028568,-0.00130289,0.00122421,0.000748153
752,1,-20.5435,16.2874,-1736.41,-177695,70360.5,36207.9,894.521,928.334,0,70.3287,151.396,-1636.62,-127900,-66611.8,-103304,251.299,904.149,0,-6.25251e-05,0.000262188,0.000162853,0.000114285,4.92072e-05,-1.40379e-05,-0.000151764,0.00028166
752,2,-20.6961,15.9822,-1736.72,-176691,70201.5,36475.4,894.422,927.739,0,70.1761,151.396,-1636.93,-127873,-66941,-103684,251.106,904.118,0,0.000291667,0.000473025,0.000421867,0.000527061,0.000432775,0.000400417,0.000281492,0.000669761
752,3,-20.3909,16.2874,-1736.72,-177179,69957.4,36587.7,894.281,928.02,0,70.1761,151.396,-1636.01,-127710,-67784.2,-103928,250.567,904.062,0,0.000396749,0.00042938,0.000554815,0.000374977,0.000436972,0.000459841,0.000398157,0.000426695
752,4,-21.1539,15.9822,-1735.8,-177993,69457.8,35946.3,894.015,928.542,0,70.1761,150.938,-1636.62,-128144,-67100,-103556,251.001,904.298,0,0.00284118,0.00285148,0.00342662,0.00448746,0.00346624,0.00348189,0.00357329,0.00350296
752,5,-20.2383,16.1348,-1736.72,-177423,69835.3,37169,894.211,928.16,0,70.1761,151.853,-1636.93,-126408,-66941,-103690,251.106,903.223,0,0.00424569,0.00415897,0.00388321,0.00467749,0.0051536,0.00434806,0.00409804,0.00408159
752,6,-20.0858,16.7451,-1736.72,-176935,69835.3,37475,894.211,927.879,0,70.939,151.701,-1636.62,-127168,-66977.9,-102847,251.076,903.701,0,0.00318463,0.00294834,0.00433946,0.00355632,0.00351811,0.00329606,0.00328507,0.00281103
752,7,-21.0013,16.2874,-1736.41,-177939,70604.7,35434.7,894.661,928.475,0,70.3287,151.243,-1636.93,-126408,-67063.1,-103262,251.031,903.223,0,-0.000772252,0.000939182,0.00187237,-0.000750548,0.000860491,0.000555019,-0.000413631,9.38212e-05
752,8,-20.6961,16.7451,-1736.41,-176718,69994.3,36444.1,894.31,927.772,0,70.3287,151.396,-1637.23,-126381,-67148.3,-103426,250.987,903.192,0,0.000706625,-0.000415476,-0.00124804,0.00151242,0.00013935,-0.000844962,0.000731198,-0.000105768
752,9,-21.0013,16.44,-1735.8,-178237,69824,35843.5,894.226,928.683,0,70.6339,151.396,-1635.71,-128470,-67088.7,-103399,250.985,904.541,0,-0.000278565,-0.000426388,-0.000363063,-0.000265422,-0.000390259,-0.000428829,-0.000421017,-0.000372
753,0,-20.8487,16.5926,-1735.8,-178237,70068.2,36387.9,894.367,928.683,0,70.1761,151.701,-1635.4,-128009,-66881.5,-103525,251.104,904.274,0,-0.000205545,-0.000322984,-0.000171027,-0.000332904,-0.000152733,-0.000272883,-0.000131788,-0.000335909
753,1,-20.3909,16.44,-1736.41,-177206,70238.5,36752.3,894.45,928.053,0,70.4813,151.548,-1636.01,-127466,-66929.8,-104188,251.09,903.913,0,-0.000254225,-0.00020934,-0.000240858,-0.000149597,-0.000151557,-0.000272212,-0.000146896,-0.000181643
753,2,-20.5435,16.7451,-1735.8,-177505,70434.4,36823.9,894.578,928.261,0,70.7864,151.548,-1636.32,-127439,-67259,-103672,250.896,903.882,0,-0.000384655,-0.000387108,-0.000303303,-0.000429257,-0.000558459,-0.00025744,-0.000412456,-0.000435117
753,3,-20.6961,15.5244,-1737.33,-177857,70493.9,36591.8,894.576,928.374,0,70.3287,151.396,-1636.32,-127195,-66404.5,-103670,251.418,903.732,0,-0.00361854,-0.00357534,-0.00346417,-0.00365073,-0.00419606,-0.00405871,-0.00374706,-0.00373162
753,4,-20.0858,15.9822,-1736.41,-178183,69628.1,37018,894.099,928.616,0,70.7864,151.243,-1636.32,-127927,-66892.8,-103221,251.12,904.18,0,-0.00391063,-0.00398341,-0.00386302,-0.00402103,-0.0053184,-0.00404545,-0.00412543,-0.00405241
753,5,-20.8487,16.8977,-1736.11,-177966,69665,36717.2,894.127,928.509,0,70.1761,151.091,-1636.62,-127168,-66855.9,-103843,251.15,903.701,0,-0.00146586,-0.00283221,-0.000328651,-0.00154286,-0.00172461,-0.0013368,-0.00143374,-0.00266082
753,6,-20.3909,16.8977,-1735.5,-178020,69738.9,36513.8,894.184,928.576,0,70.3287,151.396,-1636.93,-126652,-67429.3,-103548,250.807,903.372,0,0.000867438,-0.00145959,0.000291269,-0.000222785,-0.00164722,0.000568784,0.000985344,-0.00149014
753,7,-20.5435,16.1348,-1736.11,-177722,69909.2,36775.7,894.268,928.368,0,70.4813,151.091,-1636.62,-126924,-67344.2,-103327,250.852,903.552,0,0.000280588,-0.000880123,0.00139799,0.000284163,6.56989e-06,0.000249676,0.000231972,-0.000633028
753,8,-20.6961,16.7451,-1736.72,-177179,70079.4,36322,894.352,928.02,0,70.0235,151.701,-1636.32,-128172,-66770.8,-104149,251.195,904.329,0,0.000393896,0.00078609,0.000542561,0.000546701,0.000484309,0.000595642,0.000378014,0.000788944
753,9,-20.3909,16.7451,-1736.41,-177695,69872.2,37081.6,894.24,928.334,0,70.6339,151.396,-1635.4,-129474,-66881.5,-103521,251.104,905.169,0,0.000268334,0.000381539,0.000340957,0.00025764,0.00026424,0.00030356,0.000343098,0.00016852
754,0,-20.5435,15.9822,-1736.72,-176691,69835.3,36488.9,894.211,927.739,0,71.0916,151.548,-1636.32,-127683,-66770.8,-103035,251.195,904.031,0,0.000362673,0.000253292,0.000263404,0.000349797,0.000245104,0.000289124,0.00036576,0.000346791
754,1,-20.6961,16.1348,-1737.33,-176392,70249.8,36395.9,894.436,927.531,0,70.0235,151.396,-1635.4,-128009,-66881.5,-103942,251.104,904.274,0,0.00549829,0.00527459,0.00527262,0.0048148,0.00546297,0.00550347,0.00531001,0.0049251
754,2,-20.2383,16.7451,-1734.89,-178563,69690.7,36729,894.17,928.925,0,70.1761,151.396,-1637.54,-126598,-67599.6,-104172,250.719,903.31,0,0.00373858,0.00291258,0.0026709,0.0027395,0.00250774,0.00225094,0.00392765,0.00289026
754,3,-20.3909,15.8296,-1736.11,-176990,69909.2,37070.3,894.268,927.946,0,70.7864,151.396,-1636.01,-129175,-66197.3,-103508,251.537,904.957,0,0.0035598,0.00438089,0.00343485,0.00328942,0.00325674,0.00324251,0.00314205,0.00456201
754,4,-21.0013,16.2874,-1736.11,-178698,69665,35923,894.127,928.931,0,69.4131,151.243,-1636.93,-127141,-66941,-104442,251.106,903.67,0,-0.00105057,0.000774675,0.00150224,-0.000940569,0.000621622,0.000346029,-0.000546914,-0.000350849
754,5,-20.5435,16.2874,-1736.72,-178400,70079.4,36207.9,894.352,928.723,0,70.4813,151.396,-1636.93,-126896,-66819,-103046,251.18,903.521,0,0.000636458,-0.000581158,-0.00115823,0.00153391,0.000228653,-0.0010375,0.000722973,-0.000253488
754,6,-20.5435,15.9822,-1736.72,-177912,70201.5,36611,894.422,928.441,0,69.8709,151.853,-1636.32,-127195,-66892.8,-103961,251.12,903.732,0,-9.89515e-05,-4.63447e-05,-0.000268891,5.51967e-05,-0.000110095,-0.000193316,-6.95104e-05,-2.72083e-05
754,7,-20.6961,15.677,-1737.02,-176908,70164.6,36390.2,894.394,927.846,0,70.1761,152.006,-1636.62,-126924,-67466.2,-103488,250.777,903.552,0,-0.000373912,-0.000204976,-0.000139469,-0.000322496,-0.000279805,-0.00025509,-0.000270275,-0.000282361
754,8,-20.3909,16.1348,-1737.02,-176420,70286.7,36423,894.464,927.565,0,70.1761,151.853,-1636.93,-127385,-66819,-103445,251.18,903.819,0,-0.000439043,-0.000323823,-0.00039395,-0.000271969,-0.00035014,-0.000296552,-0.000377372,-0.000204304
754,9,-20.8487,16.2874,-1736.11,-178454,69787.1,36058.7,894.197,928.79,0,70.3287,151.396,-1635.71,-128958,-65990.1,-103914,251.657,904.84,0,-0.00230132,-0.00235984,-0.00266195,-0.00268517,-0.00294145,-0.00431504,-0.00310347,-0.00326865
755,0,-20.2383,16.44,-1734.89,-178563,69568.6,36643.8,894.1,928.925,0,69.8709,151.548,-1636.93,-127385,-66819,-104120,251.18,903.819,0,-0.0043563,-0.00430487,-0.00428066,-0.00453973,-0.00523698,-0.0043476,-0.00420751,-0.00422027
755,1,-21.0013,16.2874,-1735.8,-178481,69579.9,35923,894.085,928.824,0,70.3287,151.701,-1637.54,-126598,-67477.5,-103755,250.793,903.31,0,-0.00349835,-0.00345431,-0.00336983,-0.00390705,-0.00389189,-0.00349888,-0.00340714,-0.00329853
755,2,-19.7806,16.44,-1736.41,-177206,69872.2,37661.1,894.24,928.053,0,70.4813,151.701,-1636.62,-127412,-67100,-103864,251.001,903.851,0,-0.000856687,-0.00121635,0.000146403,-0.000928315,-0.0019158,0.000672356,-4.6681e-05,-0.00159304
755,3,-20.8487,16.2874,-1737.33,-176148,70249.8,36058.7,894.436,927.39,0,69.8709,151.548,-1636.62,-127168,-66611.8,-104120,251.299,903.701,0,-0.00105393,0.00186478,-0.000607136,-0.000423886,0.000531815,-0.000422114,-0.00144263,0.00132191
755,4,-20.5435,15.5244,-1736.72,-177179,70079.4,36361.2,894.352,928.02,0,70.1761,151.243,-1636.93,-127385,-67063.1,-104130,251.031,903.819,0,0.000375431,0.00033672,0.000404073,6.12398e-05,0.00066107,0.000361641,0.000380867,0.000384393
755,5,-20.0858,16.1348,-1736.11,-178454,69909.2,36206,894.268,928.79,0,70.4813,151.701,-1636.01,-127955,-66807.7,-103498,251.164,904.211,0,0.000370898,0.000259502,0.000373018,0.000200567,0.000395006,0.000177998,0.00046866,0.000455231
755,6,-20.3909,16.1348,-1737.02,-176176,70286.7,36545.1,894.464,927.424,0,70.4813,151.243,-1636.01,-128687,-66563.5,-103858,251.314,904.659,0,0.000205049,0.000450531,0.000408605,0.000347615,0.00028623,0.000384134,0.000372642,0.000300965
755,7,-20.8487,16.5926,-1736.41,-178183,69384,36510,893.958,928.616,0,70.3287,152.006,-1636.62,-127656,-66733.8,-103230,251.225,904,0,0.000413368,0.000288039,0.000664933,0.000492649,0.000348843,0.000378091,0.000342594,0.000138305
755,8,-20.3909,16.2874,-1737.63,-177342,70457,36831.8,894.548,928.06,0,70.0235,151.548,-1636.93,-126408,-67063.1,-103984,251.031,903.223,0,0.003658,0.00313383,0.00482811,0.00405102,0.00388371,0.00363397,0.00383332,0.00335188
755,9,-20.3909,16.2874,-1736.11,-178210,69787.1,36953.9,894.197,928.649,0,69.8709,151.853,-1636.93,-126652,-67063.1,-104327,251.031,903.372,0,0.00503801,0.00406295,0.00392686,0.00393133,0.00382815,0.00415267,0.00518227,0.00415377
756,0,-21.459,15.5244,-1737.63,-176365,69968.7,35059,894.267,927.498,0,70.3287,151.701,-1636.32,-127195,-66892.8,-103878,251.12,903.732,0,0.00152244,0.00121465,0.00117373,0.00259413,0.000979003,0.00147256,0.001334,0.000718609
756,1,-20.6961,16.2874,-1736.41,-176962,70360.5,35950.2,894.521,927.913,0,70.3287,151.701,-1636.62,-127656,-66733.8,-103633,251.225,904,0,-0.00152143,0.0014891,0.000296976,-0.000919083,0.000607689,-0.000216313,-0.00136558,0.00126165
756,2,-20.3909,16.5926,-1736.41,-176962,69994.3,36428.7,894.31,927.913,0,70.1761,151.396,-1636.32,-127195,-66770.8,-104050,251.195,903.732,0,0.000161069,0.000724484,-0.000777518,-9.52089e-05,-0.000238846,-0.000819615,-0.000222266,0.000915849
756,3,-20.6961,16.2874,-1735.8,-177261,69824,36560.5,894.226,928.12,0,70.3287,151.548,-1636.01,-127710,-66929.8,-103591,251.09,904.062,0,-0.000433503,-0.000456099,-0.000420304,-0.000333575,-0.000310188,-0.000267008,-0.000487155,-0.000273632
756,4,-20.5435,16.1348,-1737.33,-177613,70371.9,36043.2,894.506,928.234,0,70.1761,151.853,-1635.4,-128741,-66881.5,-103812,251.104,904.722,0,-0.000201348,-0.000414469,-0.000155584,-0.0002436,-0.000199063,-0.000169815,-0.000203801,-0.00034447
756,5,-20.6961,16.44,-1736.41,-177451,70238.5,36236.9,894.45,928.194,0,69.5657,151.853,-1636.32,-127683,-66892.8,-104354,251.12,904.031,0,-0.000165258,-0.000277828,-0.000414765,-5.19002e-05,-0.000178584,-0.000259119,-0.000274807,-0.000296629
756,6,-20.6961,16.7451,-1736.72,-178156,70567.7,35833.7,894.633,928.582,0,70.4813,152.159,-1635.71,-128226,-66722.5,-104236,251.209,904.392,0,-0.00527133,-0.00520462,-0.00510907,-0.00508461,-0.00526955,-0.00549747,-0.00499899,-0.00486067
756,7,-20.6961,16.1348,-1736.41,-177695,69506,36517.9,894.029,928.334,0,70.3287,151.701,-1636.62,-126924,-66733.8,-103633,251.225,903.552,0,-0.00379346,-0.00267559,-0.00283955,-0.00269776,-0.00255234,-0.00266057,-0.00313688,-0.00294199
756,8,-20.8487,16.1348,-1736.72,-177668,69835.3,36382.3,894.211,928.301,0,70.6339,151.243,-1636.62,-127168,-66855.9,-103479,251.15,903.701,0,-0.00330582,-0.00419979,-0.00314574,-0.0033672,-0.00325216,-0.00330819,-0.00325136,-0.0036267
756,9,-20.2383,16.2874,-1736.72,-177912,70079.4,37089.5,894.352,928.441,0,70.6339,150.785,-1636.32,-128660,-67259,-103351,250.896,904.628,0,-0.000166097,-0.0011059,-0.00110821,0.00142194,-0.00125744,-0.000748441,0.000142333,-0.000990073
757,0,-21.0013,16.2874,-1735.8,-178726,69824,36289.2,894.226,928.964,0,69.5657,150.938,-1637.23,-126625,-66904.1,-104953,251.136,903.341,0,-0.000152836,0.000460771,-0.000552581,-0.00116349,0.00188463,-0.000454344,-0.00049068,0.000713909
757,1,-20.2383,16.1348,-1737.02,-177640,70042.5,36314.5,894.323,928.267,0,70.6339,151.548,-1637.84,-126571,-67074.4,-103808,251.047,903.279,0,-4.45637e-05,-3.89587e-05,0.000379733,2.96815e-05,0.000145393,0.000213417,6.57875e-05,0.00012689
757,2,-21.0013,16.1348,-1736.72,-177912,69957.4,36612.9,894.281,928.441,0,70.3287,151.701,-1637.23,-127846,-67270.3,-104122,250.912,904.087,0,0.000413368,0.000408565,0.000355896,0.000406535,0.000317117,0.000520775,0.000427533,0.000303315
757,3,-21.0013,16.1348,-1737.02,-178129,70652.9,35636.3,894.675,928.548,0,70.0235,151.396,-1637.23,-125649,-66904.1,-103942,251.136,902.745,0,0.000397589,0.000340748,0.000589562,0.000539315,0.000442008,0.000410321,0.000474367,0.000303818
757,4,-20.5435,16.44,-1735.5,-177532,69494.8,36372.5,894.043,928.295,0,71.0916,151.853,-1636.62,-127168,-67100,-102632,251.001,903.701,0,0.00337683,0.00427966,0.00332859,0.0033705,0.00345734,0.00363431,0.00359847,0.0051586
757,5,-21.0013,16.1348,-1736.11,-178210,70031.2,36246.6,894.338,928.649,0,70.3287,151.243,-1636.62,-128877,-66855.9,-103506,251.15,904.746,0,0.00506386,0.00505335,0.00446687,0.00406025,0.00415716,0.00374073,0.0047282,0.00495179
757,6,-20.3909,15.8296,-1736.41,-177695,70238.5,36704.1,894.45,928.334,0,70.0235,150.938,-1636.93,-126408,-67063.1,-104546,251.031,903.223,0,0.00425711,0.0038083,0.00365106,0.00330369,0.00312833,0.0029177,0.00402166,0.00402334
757,7,-20.5435,16.2874,-1736.41,-177939,69994.3,35841.7,894.31,928.475,0,70.3287,151.396,-1637.23,-126381,-67392.4,-103670,250.838,903.192,0,-0.000421081,0.00222972,-0.000136615,-3.54495e-05,0.000966749,2.77601e-05,-0.000829596,0.0019242
757,8,-20.2383,16.1348,-1737.33,-176148,70493.9,36680.8,894.576,927.39,0,70.0235,151.243,-1637.23,-126869,-67026.2,-103655,251.061,903.49,0,0.000726265,-0.000380729,-0.000919027,0.000721111,0.00115157,-0.0011728,0.000508611,-6.89684e-06
757,9,-20.3909,16.7451,-1736.41,-177451,70116.4,36837.5,894.38,928.194,0,70.3287,151.396,-1636.32,-128416,-67137,-103182,250.971,904.479,0,-0.000295352,-0.000519888,-0.000280642,-0.000451919,-0.000406206,-0.00072964,-0.000186679,-0.000193225
758,0,-20.5435,15.677,-1737.02,-176908,70042.5,36281.7,894.323,927.846,0,70.3287,151.701,-1636.62,-127168,-67100,-103633,251.001,903.701,0,-0.000265136,-0.000136487,-0.000190331,-0.00025854,-0.000266208,-0.000150007,-0.000168046,-0.000247109
758,1,-20.5435,16.1348,-1736.41,-177451,69994.3,36897.7,894.31,928.194,0,70.0235,151.396,-1635.71,-127493,-66600.4,-103575,251.283,903.944,0,-0.000205377,-0.000222098,-0.000230283,-0.000211538,-0.000279469,-0.000253915,-0.000222938,-0.000185839
758,2,-20.5435,16.7451,-1736.72,-176935,70201.5,36701.8,894.422,927.879,0,70.0235,151.548,-1636.62,-127412,-67100,-103618,251.001,903.851,0,-0.000402616,-0.000387611,-0.000324454,-0.000373359,-0.000344936,-0.000385688,-0.000354711,-0.000333391
758,3,-20.2383,15.9822,-1736.11,-176990,70031.2,37004.4,894.338,927.946,0,70.0235,151.243,-1637.54,-126354,-66623,-103777,251.315,903.161,0,-0.00482834,-0.0036638,-0.00378664,-0.00369185,-0.00374081,-0.00382689,-0.00496844,-0.00388119
758,4,-20.6961,15.8296,-1736.11,-177722,70031.2,36554.9,894.338,928.368,0,70.0235,150.938,-1637.23,-126625,-67270.3,-103692,250.912,903.341,0,-0.00453088,-0.00403663,-0.00397599,-0.00399317,-0.00402434,-0.00486244,-0.00410898,-0.0041444
758,5,-20.0858,15.3719,-1736.72,-177668,70689.8,36725.6,894.703,928.301,0,70.1761,150.785,-1637.54,-126842,-66989.2,-103392,251.092,903.459,0,-0.00172857,-0.00161335,-0.00142765,-0.00248038,-0.000758048,-0.00103146,-0.0018685,-0.00118916
758,6,-21.0013,15.677,-1735.19,-180001,69043.4,36485.1,893.79,929.735,0,70.0235,150.938,-1637.23,-126869,-67392.4,-103814,250.838,903.49,0,-0.000101302,-0.000983526,-0.000439609,0.0014587,-0.00122337,-0.000133053,0.000161134,-0.000840843
758,7,-20.2383,15.677,-1736.11,-177234,69909.2,36186.8,894.268,928.087,0,70.6339,151.243,-1637.23,-126869,-66537.9,-103356,251.36,903.49,0,0.00030711,5.65556e-05,0.000293619,-0.000825247,0.00153094,4.28678e-05,0.000286528,0.00024003
758,8,-20.5435,15.9822,-1737.33,-175904,70249.8,36244.8,894.436,927.25,0,70.6339,151.396,-1636.01,-127955,-67051.8,-103887,251.015,904.211,0,0.000441401,0.000487629,0.000499755,0.000631472,0.000334743,0.000741348,0.000648945,0.00058734
