

Devices
1000
,,Right - Force,,,Right - Moment,,,Right - CoP,,,Left - Force,,,Left - Moment,,,Left - CoP,,,EMG - Voltage,,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,L_RF_1,L_BF_2,L_SOL_3,L_TA_4,R_RF_5,R_BF_6,R_SOL_7,R_TA_8
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V
1104,4,-20.5435,16.7451,-1736.41,-177206,69994.3,36457.7,894.31,928.053,0,70.7864,151.396,-1636.93,-127141,-66819,-103019,251.18,903.67,0,-0.000565948,-0.000419505,0.000768337,-0.00042355,-0.00128128,0.00157009,0.000254466,-0.000928971
1104,5,-20.2383,16.2874,-1736.11,-177722,69298.8,36357.1,893.916,928.368,0,70.4813,151.243,-1636.32,-128416,-66770.7,-103248,251.195,904.478,0,-0.000302066,-0.000134809,-0.000165823,-0.000173433,-8.34049e-05,-0.000121974,-0.000474061,-0.000130612
1104,6,-20.5435,15.677,-1735.19,-177559,69531.7,36647.9,894.072,928.328,0,70.4813,151.701,-1636.62,-127168,-67710.4,-103742,250.628,903.701,0,-0.000247846,-0.000245431,-0.000272081,-0.000235207,-0.000255969,-0.000240654,-0.000292433,-0.000267421
1104,7,-20.8487,15.8296,-1737.02,-177152,70286.7,35686.8,894.464,927.986,0,70.0235,151.548,-1636.32,-127439,-66770.7,-103984,251.195,903.882,0,-0.000345207,-0.000275982,-0.000301961,-0.000294127,-0.000468819,-0.000208424,-0.000332217,-0.000313751
1104,8,-20.8487,15.677,-1736.72,-177423,70201.5,35888.4,894.422,928.16,0,70.4813,151.701,-1636.62,-129365,-66855.9,-103009,251.15,905.044,0,-0.000399091,-0.000642764,-0.000612172,-0.000651508,-0.000732701,-0.00103398,-0.00214884,-0.00131522
1104,9,-20.3909,15.9822,-1737.02,-176176,70042.5,36502.5,894.323,927.424,0,70.939,150.48,-1636.01,-127466,-66685.6,-102750,251.239,903.913,0,-0.00497874,-0.00528486,-0.00466339,-0.0046663,-0.00465214,-0.00460191,-0.00461827,-0.00548428
1105,0,-20.8487,16.5926,-1736.41,-177939,69750.2,36265.9,894.169,928.475,0,70.7864,151.701,-1636.62,-127168,-67100,-103226,251.001,903.701,0,-0.00381293,-0.00500503,-0.00393537,-0.00377696,-0.00356422,-0.00360145,-0.00354714,-0.00501225
1105,1,-21.1539,15.677,-1736.72,-176691,69957.4,35861.2,894.281,927.739,0,70.4813,150.785,-1637.54,-127086,-66989.2,-103364,251.092,903.608,0,-0.00175039,0.00114347,-0.00129739,-0.00101074,-7.90405e-05,-0.00107208,-0.00192054,0.00108136
1105,2,-20.3909,15.9822,-1735.8,-177505,70190.2,36502.5,894.437,928.261,0,70.6339,151.701,-1636.62,-126679,-67344.2,-103606,250.852,903.403,0,-0.000883545,0.000668754,-0.00043558,-0.00159339,0.00178139,-0.000181062,-0.000876598,0.000614534
1105,3,-20.5435,15.9822,-1737.02,-177396,70042.5,36611,894.323,928.127,0,70.6339,151.396,-1636.01,-128443,-66929.7,-103887,251.09,904.51,0,0.000305935,0.000463289,0.000497237,0.000434065,0.000119374,0.00067756,0.000357031,0.000356695
1105,4,-20.2383,15.8296,-1736.72,-177423,70323.6,36473.5,894.492,928.16,0,70.939,151.701,-1636.93,-125187,-66574.8,-103457,251.329,902.477,0,0.000355959,0.00027461,0.000405752,0.000351979,0.000368651,0.000281402,0.000395136,0.000123197
1105,5,-20.5435,16.2874,-1735.8,-178237,69457.8,36574.1,894.015,928.683,0,70.6339,151.243,-1636.93,-125920,-66696.9,-103234,251.255,902.925,0,0.000190781,0.000455063,0.000278176,0.000248575,0.000278677,0.000274855,0.000199407,0.000201422
1105,6,-21.0013,16.1348,-1737.02,-177396,70530.8,36612.9,894.604,928.127,0,70.1761,151.548,-1637.23,-126869,-67026.2,-104093,251.061,903.49,0,0.000334472,0.000233987,0.000430931,0.000362555,0.000343304,0.000354087,0.000430051,0.000179767
1105,7,-20.5435,16.2874,-1736.41,-178183,69994.3,36452,894.31,928.616,0,70.939,151.548,-1636.01,-127710,-66563.5,-102682,251.314,904.062,0,0.00338086,0.00342558,0.00327336,0.00470233,0.00367976,0.00355944,0.00352277,0.00358656
1105,8,-20.2383,16.44,-1737.33,-176881,70249.8,37010,894.436,927.812,0,70.4813,151.548,-1637.84,-126815,-67684.7,-103699,250.674,903.428,0,0.00341091,0.00334668,0.00338382,0.00296612,0.00471934,0.00381073,0.00367569,0.00344555
1105,9,-20.6961,16.7451,-1736.41,-177695,69872.2,36444.1,894.24,928.335,0,70.6339,151.243,-1636.93,-126896,-66819,-103479,251.18,903.521,0,0.00241917,0.00231264,0.00222371,0.00203263,0.0015118,0.00264039,0.00252818,0.00206857
1106,0,-21.0013,16.5926,-1736.72,-176691,70201.5,36496.4,894.422,927.739,0,70.3287,151.853,-1637.23,-126869,-66782,-103798,251.21,903.49,0,-0.000548154,0.00192102,-0.00094706,-0.000122739,0.000573277,-0.000348926,-0.0011341,0.00180401
1106,1,-20.6961,16.2874,-1737.33,-176148,70493.9,37048.8,894.576,927.39,0,70.3287,151.701,-1636.01,-127954,-66563.5,-104000,251.314,904.211,0,0.000312482,-0.000558832,-0.00129185,0.00137561,-2.23026e-05,-0.000674245,0.000301132,-0.000367803
1106,2,-20.5435,15.9822,-1736.11,-177966,69909.2,36488.9,894.268,928.509,0,70.0235,151.396,-1636.32,-127683,-67014.9,-103698,251.045,904.031,0,-0.000243482,-0.000382575,-0.000255295,-0.000651005,-0.000286016,-0.000475495,-0.000188358,-0.000386604
1106,3,-20.5435,16.44,-1736.41,-177695,70360.5,36738.7,894.521,928.335,0,70.7864,151.701,-1636.62,-127412,-66978,-103471,251.076,903.851,0,-0.000251372,-0.000288404,-0.000219204,-0.000458969,-0.000170526,-0.000459212,-0.00022042,-0.000286725
1106,4,-20.8487,16.44,-1736.11,-177478,70153.3,35857.1,894.408,928.228,0,70.0235,151.396,-1637.54,-127330,-67355.5,-103575,250.868,903.757,0,-0.000365854,-0.000234016,-0.000350977,-0.000310074,-0.000238175,-0.000172165,-0.000410945,-0.000136487
1106,5,-20.2383,15.9822,-1735.5,-179485,69616.8,36516.1,894.114,929.42,0,70.939,151.548,-1636.93,-128117,-67307.2,-103170,250.882,904.267,0,-0.00550264,-0.00548797,-0.00547182,-0.00551552,-0.00553141,-0.00549747,-0.00537215,-0.00548428
1106,6,-19.7806,16.1348,-1736.41,-177206,69872.2,37453.9,894.24,928.053,0,69.7183,151.396,-1636.62,-126679,-67222.1,-104213,250.926,903.403,0,-0.00313694,-0.0029576,-0.00292768,-0.00277364,-0.00282277,-0.0036926,-0.00300511,-0.00282247
1106,7,-20.5435,16.1348,-1737.33,-175660,70005.6,36653.6,894.295,927.109,0,70.6339,151.701,-1636.93,-126164,-67185.2,-103606,250.957,903.074,0,-0.0032103,-0.00322283,-0.00318955,-0.00320018,-0.00451064,-0.00327932,-0.00331347,-0.00310079
1106,8,-20.3909,16.2874,-1737.02,-177640,69920.5,36709.7,894.253,928.267,0,70.0235,151.091,-1636.62,-127168,-66367.6,-103612,251.448,903.701,0,-0.00157615,-2.25081e-05,-0.000360881,-0.00119555,-0.000673109,0.0012859,-0.00147083,-0.00036881
1106,9,-21.0013,16.1348,-1736.41,-177206,69994.3,36124.6,894.31,928.053,0,70.0235,151.701,-1637.23,-126869,-67026.2,-103905,251.061,903.49,0,0.000999547,0.000929278,-0.00114145,0.000658834,-3.69067e-05,-0.000828176,6.56477e-07,0.00161265
1107,0,-20.5435,16.1348,-1736.72,-177668,69957.4,36897.7,894.281,928.301,0,69.8709,151.548,-1637.23,-127113,-66904.1,-103510,251.136,903.639,0,0.000166105,0.000283507,3.94737e-05,0.000223228,-1.17272e-05,6.21721e-05,0.000171877,0.000191853
1107,1,-20.0858,16.2874,-1736.72,-177912,69835.3,37225.2,894.211,928.441,0,70.3287,151.701,-1636.01,-127954,-66685.6,-103878,251.239,904.211,0,0.000369723,0.000391779,0.000290094,0.000325793,0.000219421,0.000563412,0.000524223,0.000295425
1107,2,-20.5435,16.44,-1737.33,-176881,70616,36006.3,894.646,927.812,0,70.0235,151.243,-1636.62,-127168,-66978,-104143,251.076,903.701,0,0.000262626,0.000569378,0.00046014,0.000368766,0.000544237,0.000428114,0.000384224,0.000579115
1107,3,-20.0858,16.7451,-1736.11,-177722,69787.1,36742.6,894.198,928.368,0,70.3287,151.396,-1636.32,-127439,-67381.1,-103548,250.822,903.882,0,0.0011424,0.000937335,0.00194137,0.00266782,0.00182789,0.00186083,0.00192336,0.00190003
1107,4,-21.0013,16.1348,-1735.8,-178970,69457.8,35758.4,894.015,929.105,0,70.1761,151.701,-1636.62,-127412,-66978,-104013,251.076,903.851,0,0.00448825,0.00429813,0.00452395,0.00548541,0.00458874,0.00444274,0.00444904,0.00442235
1107,5,-20.8487,16.2874,-1736.72,-176691,69469.1,36302.8,894,927.739,0,70.4813,151.701,-1636.93,-126408,-66941,-103498,251.106,903.223,0,0.00358884,0.0037284,0.00479605,0.00375625,0.00365172,0.00348222,0.0034291,0.00334769
1107,6,-20.0858,15.677,-1736.41,-177206,69994.3,36566.6,894.31,928.053,0,70.939,151.243,-1637.23,-126869,-66537.9,-102475,251.36,903.49,0,-7.79686e-05,0.0014087,0.000331892,-0.00093184,0.00246543,0.000487538,-0.000150253,0.00133047
1107,7,-20.3909,16.7451,-1736.72,-177423,70079.5,36349.2,894.352,928.16,0,70.0235,151.853,-1636.93,-127385,-66696.9,-103703,251.255,903.819,0,-8.04865e-05,0.000471514,-0.000714905,-0.000667455,0.00186834,-0.000756666,-0.000261378,0.000576093
1107,8,-20.3909,16.1348,-1736.41,-176474,69872.2,36667.2,894.24,927.631,0,70.939,151.701,-1636.01,-127954,-66929.7,-103213,251.09,904.211,0,-0.000297198,-0.000354542,-0.000365245,-0.000379737,-0.00026218,-0.00035564,-0.000579647,-0.000466675
1107,9,-20.5435,16.1348,-1737.63,-176854,70334.9,36043.2,894.477,927.779,0,70.7864,151.548,-1636.32,-127439,-66526.6,-103184,251.344,903.882,0,-0.000246168,-0.000229316,-0.00024069,-0.000339786,-0.000248918,-0.000555901,-6.98462e-05,-0.00034531
1108,0,-20.2383,16.5926,-1737.02,-177640,70286.7,37052.6,894.464,928.267,0,70.4813,151.243,-1636.01,-127466,-66685.6,-103980,251.239,903.913,0,3.50036e-05,-0.000183825,-0.000110932,-0.000233864,-0.000169855,-0.000234443,-5.62492e-05,-4.2316e-05
1108,1,-20.8487,16.1348,-1736.11,-177234,70519.5,35649.9,894.619,928.087,0,70.6339,151.853,-1637.54,-127086,-66867.2,-103527,251.166,903.608,0,-0.000473287,-0.000145384,-0.000388242,-0.000387291,-0.000387741,-0.000375616,-0.000376533,-0.000422527
1108,2,-20.5435,16.44,-1736.11,-178210,69543,36860.8,894.057,928.649,0,70.7864,151.548,-1637.54,-128063,-66867.2,-103428,251.166,904.204,0,-0.00369039,-0.00361361,-0.00445977,-0.00362605,-0.00369599,-0.00358668,-0.0035468,-0.00371584
1108,3,-20.6961,16.1348,-1735.19,-179268,69653.8,36640,894.142,929.313,0,70.6339,151.853,-1636.62,-127412,-65635.2,-104015,251.896,903.851,0,-0.00358396,-0.00355855,-0.003534,-0.00354917,-0.00494574,-0.00364879,-0.00374337,-0.00374136
1108,4,-20.6961,16.44,-1736.11,-177966,69787.1,36236.9,894.198,928.509,0,70.4813,151.396,-1636.93,-127385,-67795.5,-104023,250.584,903.819,0,-0.00196979,-0.00198349,-0.00218203,-0.00213609,-0.00196616,-0.00222144,-0.00227037,-0.00112336
1108,5,-20.6961,16.2874,-1736.41,-176962,70238.5,36560.5,894.45,927.913,0,70.3287,151.243,-1636.32,-128904,-66160.4,-103750,251.568,904.777,0,-0.00146452,0.000448853,0.000700352,-0.0015437,0.000171244,-0.000414728,-0.00121249,-0.000165024
1108,6,-20.8487,16.1348,-1735.19,-179024,69775.8,36382.3,894.212,929.173,0,70.0235,151.091,-1636.32,-128171,-66648.7,-103979,251.269,904.329,0,0.000591135,-0.00018735,-0.00103452,0.00159333,0.000320139,-0.00040516,0.000605133,0.000160463
1108,7,-20.3909,15.9822,-1736.41,-177451,70238.5,36380.5,894.45,928.194,0,70.3287,151.701,-1637.54,-126598,-66378.9,-103633,251.464,903.31,0,0.00046188,0.000383218,0.000175779,0.000586988,0.000731572,0.000518761,0.000554606,0.000583983
1108,8,-20.0858,15.9822,-1736.11,-178698,70031.2,37262.1,894.338,928.931,0,70.0235,151.396,-1637.23,-127113,-67514.5,-104064,250.763,903.639,0,0.000195145,0.0003713,0.000554479,0.000371284,0.000383759,0.000383295,0.000115811,0.000459931
1108,9,-21.0013,16.1348,-1736.72,-177423,70567.8,35880.4,894.633,928.16,0,70.6339,151.853,-1636.32,-126951,-66770.7,-103893,251.195,903.583,0,0.00053809,0.000409405,0.000404745,0.000403513,0.000349347,9.74234e-05,0.000462952,0.000267728
1109,0,-20.6961,16.44,-1736.72,-177912,70079.5,36481,894.352,928.441,0,68.9554,151.853,-1637.23,-125893,-67026.2,-105263,251.061,902.894,0,0.00549829,0.00551296,0.00552911,0.00540047,0.00546297,0.00492635,0.00553344,0.00551665
1109,1,-20.3909,15.677,-1736.72,-177179,69957.4,36661.5,894.281,928.02,0,70.1761,151.243,-1637.54,-126598,-67477.5,-103397,250.793,903.31,0,0.00312033,0.00288774,0.00277514,0.00263274,0.00269406,0.00384816,0.00299433,0.00279978
1109,2,-21.0013,16.5926,-1737.63,-176854,69724.5,35886.1,894.126,927.779,0,70.0235,151.243,-1636.93,-126408,-67307.2,-104387,250.882,903.223,0,0.00323968,0.00306903,0.00304037,0.00272389,0.00420081,0.00360946,0.00343414,0.00318704
1109,3,-20.6961,16.5926,-1737.63,-177342,69968.7,36645.7,894.267,928.06,0,70.4813,151.243,-1636.93,-127385,-67063.1,-103980,251.031,903.819,0,-0.000764698,0.000373818,0.000574119,-0.00060736,-0.000153068,0.00204145,-0.000679694,0.000116147
1109,4,-20.3909,16.44,-1736.41,-178183,69872.2,36752.3,894.24,928.616,0,70.3287,151.701,-1636.01,-127466,-66685.6,-103511,251.239,903.913,0,-0.00129145,0.00180334,-0.000104721,-0.000794192,0.00067987,-0.000379309,-0.00122928,0.00105753
1109,5,-20.6961,16.44,-1736.11,-178210,70153.3,36725.2,894.408,928.649,0,70.4813,151.701,-1636.32,-126462,-66648.7,-103376,251.269,903.285,0,-0.000128831,-0.000249124,-0.000221218,-0.000552469,-6.07434e-05,-0.000164779,-0.00019608,-4.36589e-05
1109,6,-20.5435,16.2874,-1736.72,-177668,70079.5,37306.5,894.352,928.301,0,70.7864,151.243,-1636.62,-127168,-66733.8,-102610,251.225,903.701,0,-7.83043e-05,-0.000203465,-0.000129733,-0.000208685,-0.000217696,-0.000406671,-6.44745e-05,-0.000186343
1109,7,-21.1539,15.9822,-1736.11,-177966,70031.2,35702.2,894.338,928.509,0,70.6339,152.006,-1636.62,-127656,-66978,-103447,251.076,904,0,-0.000387173,-0.000115337,-0.000278292,-0.000205159,-0.000337215,-0.000410364,-0.000125745,-0.000383415
1109,8,-20.8487,16.2874,-1735.5,-179729,69494.8,36302.8,894.043,929.561,0,70.3287,152.159,-1636.62,-127900,-66855.9,-103761,251.15,904.149,0,-0.000312642,-0.00147688,-0.000602772,-0.000951145,-0.000884282,-0.00109541,-0.00121635,-0.0019944
1109,9,-20.6961,15.8296,-1737.94,-175850,70542.1,36188.7,894.59,927.183,0,69.8709,150.785,-1638.15,-126300,-67403.7,-103541,250.854,903.099,0,-0.00460138,-0.00548797,-0.00453816,-0.00462735,-0.00453514,-0.00456129,-0.00452595,-0.00521738
1110,0,-20.0858,15.677,-1736.72,-177179,70079.5,37177,894.352,928.02,0,70.1761,151.701,-1636.62,-129609,-66733.8,-103525,251.225,905.193,0,-0.00388427,-0.00379641,-0.00364177,-0.00366147,-0.00382273,-0.00468282,-0.00389915,-0.00363829
1110,1,-20.5435,15.9822,-1736.41,-177939,69872.2,36366.9,894.24,928.475,0,69.8709,151.243,-1636.93,-127385,-66941,-104279,251.106,903.819,0,9.8456e-05,-0.00143693,-0.00125324,0.00131098,-0.00173871,-0.000676259,-7.80715e-05,-0.00170954
1110,2,-20.3909,15.9822,-1736.72,-177423,70201.5,36746.7,894.422,928.16,0,70.6339,151.548,-1636.01,-128687,-67051.8,-103442,251.015,904.659,0,-0.000367869,-0.00129105,0.001001,0.000717082,-0.00123461,0.000634586,-0.000274136,-0.0013347
1110,3,-20.8487,16.2874,-1736.72,-177912,70079.5,35570.4,894.352,928.441,0,70.3287,151.548,-1636.62,-127656,-66978,-103713,251.076,904,0,0.000347901,0.000505926,0.00038863,0.000326296,0.000399874,0.00042929,0.00041679,0.000127898
1110,4,-20.5435,16.2874,-1737.33,-176393,70371.8,36330,894.506,927.531,0,70.4813,151.853,-1636.62,-128144,-66733.8,-103296,251.225,904.298,0,0.000534901,0.000155427,0.000650665,0.000447494,0.000386277,0.000443558,0.000355856,0.000271085
1110,5,-20.6961,16.2874,-1736.41,-176962,69994.3,36438.4,894.31,927.913,0,70.7864,151.548,-1636.32,-126951,-66282.5,-103550,251.493,903.583,0,0.000185073,0.000177249,6.91856e-05,0.000447997,0.000312249,0.000262265,0.000353841,0.000251781
1110,6,-20.6961,16.44,-1736.11,-176745,69420.9,35748.6,893.987,927.806,0,70.4813,151.701,-1635.71,-127982,-66478.4,-103620,251.358,904.242,0,0.000266152,0.000430723,0.000294458,0.000393609,0.000543062,0.000448594,0.000469499,0.000411083
1110,7,-20.3909,16.44,-1735.5,-178020,69616.8,36752.3,894.114,928.576,0,70.3287,151.548,-1636.01,-127954,-66563.5,-103347,251.314,904.211,0,0.00429353,0.00422226,0.00374607,0.00342489,0.00341118,0.00318091,0.00371195,0.00461271
1110,8,-20.3909,16.7451,-1736.72,-177179,69957.4,37203.7,894.281,928.02,0,70.1761,151.243,-1637.23,-126381,-67636.5,-103885,250.689,903.192,0,0.00305537,0.00395737,0.00447409,0.00368424,0.00343703,0.00358949,0.00334383,0.00379588
1110,9,-20.5435,15.677,-1734.89,-179784,69568.6,36159.7,894.1,929.629,0,70.1761,151.396,-1634.79,-129772,-66833.3,-103806,251.118,905.382,0,0.00226171,0.00154433,0.00317365,0.00205109,0.0023058,0.00201677,0.00208686,0.00122153
1111,0,-19.9332,15.677,-1736.72,-177179,70201.5,37068.5,894.422,928.02,0,70.4813,151.701,-1636.93,-126652,-66819,-103498,251.18,903.372,0,-0.000187919,-0.000866861,0.000168225,0.0015329,-0.00105433,0.00034989,0.000300628,-0.000443342
1111,1,-20.5435,15.8296,-1736.41,-177206,69872.2,36812.6,894.24,928.053,0,70.4813,151.701,-1636.32,-128171,-66770.7,-103498,251.195,904.329,0,0.000372241,-0.000103083,-0.000669078,-0.000426068,0.00140051,-0.00100947,1.79464e-05,1.82827e-05
1111,2,-20.0858,15.677,-1735.8,-177505,69702,36810.8,894.156,928.261,0,70.0235,151.548,-1636.01,-127466,-66441.5,-103618,251.388,903.913,0,-0.000435014,-0.000646624,-0.000242369,-0.000226982,-0.000380188,-0.000261637,-0.000277325,-0.000505116
1111,3,-20.2383,16.2874,-1736.11,-177966,69420.9,36479.2,893.987,928.509,0,70.3287,151.396,-1636.62,-127168,-66611.8,-103914,251.299,903.701,0,-0.000215449,-0.000215383,-0.000402343,-0.000160844,-9.86805e-05,-0.000241157,-0.000214712,-0.000246942
1111,4,-20.5435,16.44,-1736.41,-176718,70116.4,35640.1,894.38,927.772,0,70.4813,151.701,-1636.32,-128171,-66770.7,-103376,251.195,904.329,0,-0.000279573,-0.000423702,-9.44813e-05,-0.000136335,-0.000110935,-0.000215978,-0.000250635,-0.000479768
1111,5,-21.1539,16.2874,-1736.41,-177451,69628.1,35665.3,894.099,928.194,0,70.0235,151.701,-1636.32,-126951,-66770.7,-103783,251.195,903.583,0,-0.00550264,-0.00548797,-0.00547182,-0.00551552,-0.00553796,-0.00549747,-0.0054675,-0.00546649
1111,6,-20.0858,16.5926,-1737.02,-176908,69798.4,36455.8,894.183,927.846,0,70.6339,151.548,-1636.01,-127954,-66807.7,-104052,251.164,904.211,0,-0.00314248,-0.00306503,-0.0029772,-0.00291078,-0.00268949,-0.00297985,-0.00378114,-0.00301652
1111,7,-20.6961,15.9822,-1736.72,-178888,70079.5,36597.4,894.352,929.004,0,70.4813,151.548,-1636.93,-126896,-67429.3,-103943,250.807,903.521,0,-0.00452685,-0.00312076,-0.00328456,-0.00308989,-0.00311938,-0.00307922,-0.00430739,-0.00314729
1111,8,-20.6961,16.5926,-1737.02,-177396,70286.7,36889.8,894.464,928.127,0,70.4813,151.853,-1636.62,-127412,-66855.9,-103662,251.15,903.851,0,-0.00087062,-0.00192893,0.00129677,-0.000478945,-0.00121984,0.000251019,-0.000708735,-0.00158599
1111,9,-20.5435,15.9822,-1736.72,-179132,69835.3,36244.8,894.211,929.144,0,70.0235,151.701,-1636.32,-127927,-67014.9,-104393,251.045,904.18,0,0.00018457,-0.000881801,0.000597955,-0.000374366,-0.00122723,0.000772906,0.00120944,-0.00110993
1112,0,-20.8487,16.2874,-1737.63,-176610,70090.8,36302.8,894.337,927.638,0,69.8709,151.243,-1636.62,-127656,-67222.1,-104157,250.926,904,0,0.000183731,0.000261517,0.000270454,0.00016733,0.000170405,0.000305574,0.000260173,3.92656e-05
1112,1,-20.5435,16.7451,-1736.72,-177423,69102.9,36579.7,893.789,928.16,0,69.8709,152.159,-1636.32,-127683,-67259,-103924,250.896,904.031,0,0.000311139,0.000245066,0.000222109,0.000571377,0.000496899,0.000346365,0.000342594,0.000417462
1112,2,-21.0013,16.2874,-1737.63,-176365,70701.1,35923,894.688,927.498,0,70.1761,151.396,-1635.1,-128280,-66796.4,-103562,251.148,904.454,0,0.000478499,0.000522712,0.000501266,0.000236993,0.000644619,0.000485524,0.00041679,0.00043408
1112,3,-21.3065,16.1348,-1737.33,-177369,70616,36219.5,894.646,928.093,0,70.1761,151.701,-1636.62,-126924,-66611.8,-103647,251.299,903.552,0,0.000920483,0.000873379,0.00100183,0.000817297,0.0017411,0.0026231,0.00173519,0.00167577
1112,4,-20.6961,16.1348,-1735.5,-178753,70471.3,36640,894.606,928.998,0,70.6339,151.548,-1636.01,-127710,-66441.5,-103075,251.388,904.062,0,0.00446643,0.00397231,0.00542487,0.00519098,0.0046762,0.00443669,0.00443913,0.00407705
1112,5,-20.3909,16.1348,-1735.8,-177505,69946.1,36789.2,894.296,928.261,0,70.6339,151.243,-1636.62,-126924,-66978,-103356,251.076,903.552,0,0.0048928,0.00408964,0.00394415,0.00368524,0.00378988,0.00330916,0.0048687,0.00387864
1112,6,-20.6961,16.2874,-1735.8,-178481,69579.9,36438.4,894.085,928.824,0,70.1761,152.006,-1635.4,-127276,-67003.6,-104220,251.029,903.826,0,0.000832019,-0.000439985,0.00113394,0.0021555,-0.000618218,0.00112928,0.000732541,-0.000557153
1112,7,-20.3909,16.7451,-1735.5,-178264,70105.1,36715.4,894.395,928.717,0,70.4813,151.701,-1636.93,-126408,-67063.1,-103864,251.031,903.223,0,-0.000219142,0.00171622,-0.00108152,0.000213324,0.000273305,-0.000526357,-0.000969426,0.00183775
1112,8,-20.3909,16.1348,-1736.72,-178400,70201.5,36301,894.422,928.723,0,70.1761,151.701,-1636.62,-126924,-66611.8,-104013,251.299,903.552,0,-0.000380794,-0.000378211,-0.000353327,-0.000364462,-0.000404024,-0.000316864,-0.000323488,-0.000495379
1112,9,-20.3909,16.44,-1736.41,-178183,69872.2,36019.9,894.24,928.616,0,70.3287,151.853,-1636.01,-127466,-66929.7,-103798,251.09,903.913,0,-0.000375758,-0.000365957,-0.000189324,-0.000193913,-0.000309685,-0.00021497,-0.000285886,-0.000146224
1113,0,-21.0013,16.44,-1736.41,-176962,69872.2,35721.4,894.24,927.913,0,70.1761,151.243,-1637.54,-126110,-67111.3,-103763,251.017,903.012,0,-0.000159214,-0.000226294,-0.00016062,-0.000360601,-9.34767e-05,-0.000137082,-8.21002e-05,-0.000109461
1113,1,-20.3909,16.2874,-1736.72,-177912,69591.2,36465.6,894.071,928.441,0,70.0235,151.243,-1635.71,-127493,-66722.5,-103899,251.209,903.944,0,-0.000327917,-0.00051972,-0.00038925,-0.000443526,-0.000338557,-0.000544822,-0.000284544,-0.000297972
1113,2,-20.8487,15.9822,-1736.41,-177695,70360.5,36217.6,894.521,928.335,0,70.1761,151.701,-1636.93,-127141,-67429.3,-103891,250.807,903.67,0,-0.00364137,-0.0046401,-0.00367736,-0.00369588,-0.00368273,-0.00364879,-0.00367069,-0.00421188
1113,3,-20.8487,16.1348,-1736.41,-177695,69872.2,36016.1,894.24,928.335,0,70.4813,152.311,-1636.62,-126435,-67100,-104278,251.001,903.254,0,-0.00348291,-0.0034016,-0.00387275,-0.0040066,-0.00366494,-0.00366423,-0.00347613,-0.0036591
1113,4,-20.0858,15.677,-1737.02,-177640,69798.4,36810.8,894.183,928.267,0,70.4813,151.243,-1636.93,-127873,-66941,-103736,251.106,904.118,0,-0.00224173,-0.00212617,-0.00198983,-0.00311071,-0.00125392,-0.00232266,-0.00181328,-0.00177534
1113,5,-20.6961,15.9822,-1736.11,-177234,69787.1,36353.3,894.198,928.087,0,69.8709,151.396,-1636.93,-128850,-67063.1,-103955,251.031,904.714,0,-0.000641822,0.000139648,-0.000834256,-0.00138171,0.00153379,-0.000850669,-0.000784609,0.00032648
1113,6,-20.6961,16.5926,-1737.33,-176393,70127.7,36523.6,894.365,927.531,0,70.0235,151.548,-1637.84,-127059,-67318.5,-103984,250.898,903.577,0,0.000698232,0.000128737,-0.000773993,0.000596556,0.00150139,-0.000743405,0.000542184,0.000157441
1113,7,-20.6961,15.9822,-1736.11,-177722,70031.2,36109.2,894.338,928.368,0,70.1761,151.701,-1636.32,-128904,-67014.9,-104257,251.045,904.777,0,0.000417229,0.000520698,0.000494384,0.000326464,0.000226135,0.000481999,0.000381203,0.000379357
1113,8,-20.8487,15.8296,-1736.41,-177695,69872.2,36053,894.24,928.335,0,70.7864,151.243,-1636.32,-127683,-67014.9,-103831,251.045,904.031,0,0.000355959,0.000302643,0.000368822,0.000404185,0.000268437,0.000247158,0.000447173,0.000292404
1113,9,-20.3909,16.5926,-1736.72,-177912,69957.4,36184.5,894.281,928.441,0,70.6339,151.701,-1636.32,-127439,-66770.7,-103850,251.195,903.882,0,0.000391378,0.00032413,0.000340117,0.000353994,0.000452919,0.000422911,0.000353505,0.00027545
1114,0,-20.8487,15.677,-1736.11,-178210,69543,36010.4,894.057,928.649,0,70.4813,152.006,-1636.62,-126679,-66489.7,-103705,251.374,903.403,0,0.00549829,0.00540972,0.00539566,0.00537429,0.00500873,0.00550347,0.00539898,0.00530179
1114,1,-20.6961,16.1348,-1737.33,-176637,70616,36151.7,894.646,927.672,0,70.4813,151.548,-1636.93,-126408,-67063.1,-103699,251.031,903.223,0,0.0030218,0.00297067,0.00291531,0.00268595,0.00238855,0.00375332,0.00306165,0.00298947
1114,2,-20.8487,16.2874,-1736.41,-177695,69628.1,36058.7,894.099,928.335,0,70.3287,151.548,-1636.62,-127168,-67100,-103835,251.001,903.701,0,0.00425727,0.00328893,0.00313555,0.00322664,0.00308267,0.00278911,0.00446935,0.00338596
1114,3,-20.0858,16.1348,-1735.8,-179214,69702,37304.7,894.156,929.246,0,69.7183,151.548,-1637.23,-128090,-66660,-104378,251.285,904.236,0,-0.000945655,0.00115338,0.00105656,-0.00102769,0.000692628,0.000150133,-0.000558329,-6.56491e-05
