

Devices
1000
,,Right - Force,,,Right - Moment,,,Right - CoP,,,Left - Force,,,Left - Moment,,,Left - CoP,,,EMG - Voltage,,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,L_RF_1,L_BF_2,L_SOL_3,L_TA_4,R_RF_5,R_BF_6,R_SOL_7,R_TA_8
981,8,-21.1539,16.5926,-1736.72,-177668,70079.5,35994.6,894.352,928.301,0,70.3287,151.396,-1636.32,-127683,-66526.6,-103426,251.344,904.031,0,0.000505525,0.00035317,0.000372347,0.000290541,0.000251986,0.000353751,0.000393961,0.000517005
981,9,-20.8487,16.5926,-1736.72,-177179,69835.3,35533.4,894.211,928.02,0,70.3287,151.701,-1636.32,-127927,-66648.7,-104000,251.269,904.18,0,0.000272866,0.000633167,0.000454432,0.000494663,0.000464669,0.000488042,0.000302139,0.000590697
982,0,-20.3909,16.44,-1737.63,-176121,70334.9,37240.6,894.477,927.357,0,70.0235,150.785,-1637.54,-128063,-66989.2,-104138,251.092,904.204,0,8.31804e-05,0.00123748,0.000900613,0.000903579,0.000813657,0.000920794,0.000768296,0.00197339
982,1,-20.6961,15.9822,-1735.5,-177288,69372.7,36231.2,893.973,928.154,0,70.4813,151.396,-1637.23,-127846,-66415.8,-103535,251.434,904.087,0,0.00460912,0.00451031,0.00447896,0.00423365,0.00482862,0.00550347,0.00469429,0.00441714
982,2,-20.3909,16.44,-1735.8,-177505,70068.2,36630.2,894.367,928.261,0,70.1761,151.091,-1636.93,-127629,-66696.9,-103843,251.255,903.969,0,0.00367495,0.00490697,0.00394801,0.00380946,0.00353086,0.00340954,0.0041719,0.00460733
982,3,-20.5435,17.0503,-1736.41,-177939,70116.4,36787,894.38,928.475,0,70.4813,151.243,-1636.62,-127412,-66855.9,-103614,251.15,903.851,0,0.0013383,0.000608323,-0.000648934,0.00163949,0.00165331,-0.00045384,0.00126819,0.000494176
982,4,-20.6961,15.8296,-1736.41,-176718,70482.6,36188.7,894.591,927.772,0,70.3287,151.853,-1636.62,-127900,-67100,-103798,251.001,904.149,0,0.000404303,-0.000493197,-0.0011391,0.00176791,-0.000274601,-0.000595517,0.000742949,-0.000271953
982,5,-20.3909,16.7451,-1736.41,-177451,69872.2,36715.4,894.24,928.194,0,70.4813,152.006,-1636.62,-126924,-66733.8,-103827,251.225,903.552,0,-0.000284608,-0.00035152,-0.00028786,-0.00085563,-0.000104052,-0.000343218,-0.000326342,-0.000266749
982,6,-20.5435,16.5926,-1736.41,-177206,69994.3,36171,894.31,928.053,0,70.4813,151.701,-1636.62,-128144,-66855.9,-103620,251.15,904.298,0,-0.000438371,-0.000279003,-0.000350641,-0.000315446,-0.000466805,-0.000105356,-0.000241235,-0.000278836
982,7,-20.5435,16.5926,-1735.19,-178780,69775.8,36415.1,894.212,929.032,0,70.0235,151.396,-1636.32,-127927,-66404.5,-103453,251.418,904.18,0,-0.000352257,-8.34425e-05,-0.00018966,-0.000183505,-0.000280812,-0.000137921,-0.000291426,1.55969e-05
982,8,-20.6961,15.9822,-1736.72,-177912,70079.5,36231.2,894.352,928.441,0,70.6339,151.701,-1636.32,-127683,-66526.6,-102752,251.344,904.031,0,-0.00031516,-0.000334566,-0.00059975,-0.000264751,-0.000409396,-0.000411203,-0.000342121,-0.000404398
982,9,-20.2383,16.44,-1736.11,-177966,69909.2,36765.9,894.268,928.509,0,69.8709,151.243,-1636.32,-127927,-66770.7,-104035,251.195,904.18,0,-0.00372161,-0.00355284,-0.00370942,-0.00368161,-0.00495531,-0.00366272,-0.00371349,-0.00378382
983,0,-20.6961,16.44,-1735.19,-178292,69409.6,35382.4,894.001,928.75,0,70.3287,152.159,-1636.32,-127195,-66770.7,-103883,251.195,903.732,0,-0.00344934,-0.00346942,-0.00336967,-0.00335529,-0.00351437,-0.0044218,-0.00360404,-0.00349392
983,1,-20.5435,16.44,-1736.11,-178698,70153.3,36982.9,894.408,928.931,0,69.7183,151.701,-1636.93,-126164,-66819,-103932,251.18,903.074,0,-0.00199984,-0.00257,-0.00243299,-0.00229909,-0.00219697,-0.00279436,-0.00199809,-0.00177635
983,2,-20.6961,15.8296,-1735.5,-178264,69861,36066.6,894.254,928.717,0,70.4813,151.396,-1636.93,-127873,-66696.9,-103413,251.255,904.118,0,0.00139722,-0.00038845,-0.00113792,0.000457565,-0.000761741,-0.00168109,0.000938174,0.00026202
983,3,-20.6961,15.9822,-1736.41,-178183,69994.3,36719.5,894.31,928.616,0,70.3287,151.548,-1637.54,-126598,-67233.4,-103835,250.942,903.31,0,-0.000984263,6.44452e-05,0.000662919,-0.000396524,-0.000690735,0.00199848,-0.000446868,9.44927e-05
983,4,-20.6961,16.2874,-1736.72,-176935,70201.5,36194.3,894.422,927.879,0,70.3287,151.548,-1636.93,-127141,-66696.9,-103591,251.255,903.67,0,0.000378284,0.00030214,0.000464,0.000436079,0.000394838,0.000713482,0.000420819,0.000487125
983,5,-20.5435,16.44,-1736.11,-178210,69787.1,36006.3,894.198,928.649,0,70.4813,151.701,-1637.54,-126354,-66867.2,-103132,251.166,903.161,0,0.000574685,0.0005677,0.000394337,0.000362555,0.000333064,0.000286102,0.000474199,0.000439956
983,6,-20.3909,15.8296,-1737.33,-176148,70493.9,36337.9,894.576,927.39,0,70.7864,151.396,-1637.23,-126869,-66782,-103385,251.21,903.49,0,0.000269845,0.000326312,0.0003705,0.00029692,0.000203306,0.00030826,0.000264706,0.000287704
983,7,-20.3909,15.677,-1736.72,-176691,70201.5,36417.4,894.422,927.739,0,70.3287,151.396,-1636.32,-129392,-66648.7,-103670,251.269,905.075,0,0.00549829,0.00551296,0.00552911,0.00548541,0.00505154,0.00550347,0.00553344,0.00551665
983,8,-20.5435,16.2874,-1738.24,-175823,70383.1,36330,894.491,927.15,0,69.8709,151.243,-1636.93,-127141,-67063.1,-103913,251.031,903.67,0,0.00372783,0.00323841,0.00295577,0.00278264,0.00255373,0.00315909,0.00371363,0.00297335
983,9,-20.6961,16.1348,-1736.41,-177206,69750.2,36640,894.169,928.053,0,70.0235,151.701,-1637.23,-128334,-67270.3,-104637,250.912,904.385,0,0.00415538,0.0035038,0.00337861,0.00302571,0.00316593,0.00275101,0.00375677,0.00388132
984,0,-20.3909,16.1348,-1735.8,-177017,69702,36545.1,894.156,927.98,0,70.7864,151.396,-1636.93,-126896,-67063.1,-103752,251.031,903.521,0,-0.000451968,-0.000169221,0.00191736,-0.000719493,0.000200956,0.000663123,-9.9558e-05,-0.00102767
984,1,-20.5435,16.44,-1736.11,-176989,70153.3,36372.5,894.408,927.946,0,70.4813,150.938,-1636.01,-127466,-66563.5,-103651,251.314,903.913,0,-0.00109841,0.000457246,0.000197433,-0.000868724,-0.000243211,0.00165385,-0.000960194,2.04649e-05
984,2,-20.5435,15.9822,-1736.72,-177423,70323.6,36488.9,894.492,928.16,0,70.3287,151.548,-1637.23,-126625,-67270.3,-103957,250.912,903.341,0,-2.47767e-07,-0.000144881,-0.000257309,-0.000112667,-0.000237504,-0.000103006,-0.000175936,-6.0781e-05
984,3,-20.6961,16.1348,-1735.8,-178237,69335.8,35907.6,893.945,928.683,0,70.6339,151.701,-1636.62,-127412,-67100,-103728,251.001,903.851,0,-0.000127992,-0.000379722,-0.000183113,-0.000254511,-0.000353162,-0.000110056,-0.000236702,-0.000349674
984,4,-20.3909,16.1348,-1736.41,-175986,69994.3,36545.1,894.31,927.35,0,70.1761,150.938,-1636.32,-127195,-66892.8,-103556,251.12,903.732,0,-0.000327582,-0.000358235,-0.000295582,-0.000359762,-0.00031875,-0.000350101,-0.000268093,-0.00042538
984,5,-21.1539,16.2874,-1736.41,-176962,69872.2,35909.4,894.24,927.913,0,70.3287,151.243,-1636.01,-126978,-66441.5,-103872,251.388,903.614,0,-0.000343864,-0.000273968,-0.000249755,-0.000276501,-0.000358869,-0.00144138,-0.000597777,-0.000796694
984,6,-20.5435,16.2874,-1735.8,-179214,69824,35963.7,894.226,929.246,0,70.4813,152.006,-1635.71,-128226,-66966.7,-104315,251.06,904.392,0,-0.00458594,-0.00456187,-0.00459557,-0.00534497,-0.00461454,-0.00454585,-0.00448549,-0.0045184
984,7,-20.2383,16.7451,-1736.41,-177695,69750.2,37095.2,894.169,928.335,0,70.1761,151.548,-1636.93,-126164,-66819,-103971,251.18,903.074,0,-0.00378825,-0.00365272,-0.00386419,-0.00447896,-0.00386168,-0.00386785,-0.00369637,-0.00361563
984,8,-20.8487,15.9822,-1735.8,-177993,69824,35729.4,894.226,928.542,0,70.4813,151.396,-1635.4,-128009,-66637.4,-104023,251.253,904.274,0,-0.000256743,-0.00122995,-0.00183539,0.000935137,-0.000919533,-0.00124532,1.13997e-05,-0.00100753
984,9,-20.3909,16.5926,-1735.5,-178509,69494.8,36550.7,894.043,928.857,0,70.4813,151.701,-1636.62,-126924,-67222.1,-103254,250.926,903.552,0,0.000369388,-9.48573e-05,-0.00100128,-3.04136e-05,0.00158079,-0.00125841,0.000289046,0.000228616
985,0,-20.6961,16.44,-1736.41,-177695,69750.2,36358.9,894.169,928.335,0,70.4813,151.243,-1636.93,-126408,-67307.2,-103614,250.882,903.223,0,0.000458187,0.000335713,0.000451914,0.000523704,0.000172251,0.000768877,0.000439955,0.000480243
985,1,-20.3909,15.9822,-1736.41,-177695,69628.1,36624.6,894.099,928.335,0,70.0235,151.548,-1636.01,-128687,-66441.5,-103496,251.388,904.659,0,0.000331115,0.000574582,0.000547429,0.00044229,0.000348843,0.000257901,0.000407725,0.000305161
985,2,-20.3909,16.1348,-1738.24,-175579,70505.2,36301,894.561,927.009,0,70.1761,152.006,-1635.71,-128714,-66722.5,-103976,251.209,904.69,0,0.000231068,0.0002919,0.000153453,0.000333682,0.000325175,0.000290802,0.000329837,0.000219719
985,3,-20.8487,16.7451,-1736.72,-177423,70079.5,35576,894.352,928.16,0,71.2442,151.091,-1636.01,-128443,-65831.1,-102649,251.761,904.51,0,0.000438379,0.000432234,0.000426735,0.000464448,0.00019273,0.000510032,0.000483432,0.000468493
985,4,-20.6961,16.2874,-1737.02,-176420,69920.5,36316.4,894.253,927.565,0,70.939,151.548,-1636.01,-129663,-66807.7,-104025,251.164,905.256,0,0.00443017,0.00442151,0.00391561,0.00359242,0.00360858,0.0033664,0.00405422,0.00477083
985,5,-20.5435,16.44,-1736.72,-177668,70445.7,36250.5,894.563,928.301,0,70.3287,151.701,-1636.93,-126896,-66452.8,-103755,251.404,903.521,0,0.00423545,0.00404852,0.00366449,0.00328053,0.00344425,0.00302043,0.00416233,0.0044811
985,6,-20.5435,16.44,-1736.72,-177179,70079.5,36738.7,894.352,928.02,0,71.0916,151.396,-1636.32,-127927,-66648.7,-102870,251.269,904.18,0,0.00293719,0.00246959,0.00243522,0.00242375,0.00183041,0.00242922,0.00284829,0.00225322
985,7,-21.0013,15.9822,-1736.41,-177939,69872.2,35959.9,894.24,928.475,0,70.1761,151.396,-1636.32,-127439,-66648.7,-103684,251.269,903.882,0,0.000535237,-0.000641085,-0.000647591,0.001921,-0.000813947,-0.000212956,0.000536309,-0.000631517
985,8,-19.9332,15.9822,-1736.72,-177668,70079.5,37031.6,894.352,928.301,0,70.0235,151.243,-1636.32,-127683,-66770.7,-104021,251.195,904.031,0,-0.000776616,0.000518516,-0.000380017,-0.00151349,0.00142669,3.41989e-06,-0.000817678,0.000391779
985,9,-20.3909,16.44,-1736.72,-177668,70323.6,36264,894.492,928.301,0,70.0235,151.091,-1638.15,-126300,-67403.7,-104101,250.854,903.099,0,-0.000251539,-0.000202458,-0.000270234,-0.000302352,-0.000390259,-0.000254418,-0.000262721,-0.000403894
986,0,-20.5435,16.1348,-1737.02,-177640,70042.5,36165.3,894.323,928.267,0,70.0235,151.701,-1636.93,-126896,-66452.8,-103661,251.404,903.521,0,-0.000257079,-0.000385597,-0.000229947,-0.00025149,-0.000263355,-0.000423457,-0.000212194,-0.000240059
986,1,-20.2383,15.9822,-1737.33,-176393,69883.5,36272,894.225,927.531,0,69.7183,151.853,-1636.01,-128199,-66319.4,-104219,251.463,904.36,0,-0.000258254,-0.000162842,-0.000205943,-0.000346501,-0.000258151,-0.000245018,-3.77843e-05,-0.00016536
986,2,-20.5435,16.1348,-1736.72,-176935,70323.6,36531.5,894.492,927.879,0,69.5657,151.701,-1637.23,-126869,-66782,-103579,251.21,903.49,0,-0.00550264,-0.00548797,-0.00547182,-0.00551552,-0.00553796,-0.00547749,-0.0054675,-0.00548428
986,3,-20.6961,15.9822,-1735.8,-177749,69457.8,36841.6,894.015,928.402,0,70.3287,151.091,-1636.93,-126652,-67185.2,-103585,250.957,903.372,0,-0.00294575,-0.00294635,-0.00390314,-0.00301872,-0.00297116,-0.00282709,-0.00285319,-0.00266669
986,4,-21.1539,16.5926,-1736.41,-176718,69994.3,36727,894.31,927.772,0,70.1761,151.548,-1636.93,-126896,-67063.1,-103849,251.031,903.521,0,-0.00316733,-0.0031906,-0.00314238,-0.00319817,-0.00448445,-0.00314738,-0.00347966,-0.00311086
986,5,-20.6961,16.1348,-1736.11,-176989,69665,36517.9,894.127,927.946,0,70.4813,151.701,-1637.54,-125866,-66989.2,-103620,251.092,902.863,0,0.000754466,0.000160127,-0.00143269,0.000152222,-0.000612511,-0.00169099,0.000341084,0.000682854
986,6,-21.0013,15.677,-1736.11,-177722,69543,35752.7,894.057,928.368,0,70.3287,151.091,-1636.93,-126652,-67063.1,-103463,251.031,903.372,0,-0.000493598,-0.00123448,0.00146514,0.000220542,-0.00100665,0.00064449,-0.000343967,-0.000885494
986,7,-20.5435,15.9822,-1735.5,-178753,69494.8,36611,894.043,928.998,0,70.3287,151.091,-1636.93,-126896,-66452.8,-103463,251.404,903.521,0,0.000281931,0.000166674,-1.13889e-05,0.000364569,0.000326014,0.000137207,8.82812e-05,0.000158784
986,8,-20.5435,16.1348,-1735.8,-177505,69213.7,36531.5,893.874,928.261,0,70.7864,151.701,-1636.01,-127222,-66685.6,-102982,251.239,903.764,0,0.000346558,0.000286696,0.000148417,0.000512457,0.000434957,0.000365166,0.000352498,0.000245402
986,9,-20.3909,16.44,-1736.11,-178210,69787.1,36264,894.198,928.649,0,70.1761,151.396,-1635.4,-127765,-67125.7,-104050,250.955,904.124,0,0.000457012,0.000487461,0.000531146,0.000365744,0.000459466,0.000214256,0.000625612,0.000581297
987,0,-20.5435,16.5926,-1736.11,-177234,70153.3,36781.3,894.408,928.087,0,70.4813,151.701,-1636.93,-125920,-67063.1,-103742,251.031,902.925,0,0.000922162,0.000796162,0.000900278,0.000554423,0.00198417,0.0021655,0.00170027,0.00165579
987,1,-20.6961,16.1348,-1734.28,-178373,69642.5,36151.7,894.156,928.852,0,70.3287,151.396,-1636.32,-127683,-65672.1,-103426,251.866,904.031,0,0.00536685,0.00514399,0.00460217,0.00428771,0.00442239,0.00403953,0.00507853,0.00539159
987,2,-20.3909,16.44,-1735.8,-177749,70312.3,36630.2,894.507,928.402,0,70.4813,151.243,-1637.84,-126815,-67318.5,-103492,250.898,903.428,0,0.00413457,0.00382408,0.00369705,0.00361827,0.00311725,0.00477611,0.0042053,0.00382324
987,3,-20.6961,16.1348,-1736.11,-178943,69787.1,36151.7,894.198,929.071,0,70.6339,151.396,-1637.54,-127819,-66867.2,-102789,251.166,904.055,0,-0.00012346,0.0003948,0.00119219,0.000174716,-0.000564166,0.0023342,0.000445998,-0.000165192
987,4,-20.0858,16.44,-1735.8,-177261,70190.2,37023.6,894.437,928.12,0,69.7183,151.701,-1636.62,-127900,-65879.3,-104664,251.747,904.149,0,0.000962113,0.000850885,-0.00114145,0.000602096,-5.28538e-05,-0.000897,0.000126722,0.00153526
987,5,-20.5435,16.2874,-1737.02,-177152,70042.5,36085.8,894.323,927.986,0,70.4813,152.006,-1636.93,-126164,-66819,-103705,251.18,903.074,0,-0.000222499,-0.000252313,-0.000847853,-3.72333e-06,-0.000447333,-0.000312163,-0.000340778,-0.000476579
987,6,-20.0858,16.1348,-1736.41,-178183,69628.1,36328.1,894.099,928.616,0,70.4813,150.938,-1636.62,-127168,-66978,-103529,251.076,903.701,0,-0.000252211,-0.000338427,-0.000254791,-0.000395852,-0.000244218,-0.000456694,-0.000169221,-0.000276486
987,7,-19.7806,16.44,-1735.5,-178753,69861,37661.1,894.254,928.998,0,70.6339,151.091,-1636.93,-127385,-66819,-103436,251.18,903.819,0,-0.000279069,1.67719e-05,-0.000163305,-0.000154465,-0.000193523,-0.00020876,-0.000196583,-0.000195072
987,8,-20.6961,15.677,-1736.72,-177423,70079.5,36268.2,894.352,928.16,0,70.7864,151.396,-1636.93,-127385,-67307.2,-103508,250.882,903.819,0,-0.000371394,-0.000435956,-0.000212657,-0.000392159,-0.000388581,-0.000347247,-0.000392816,-0.000394494
987,9,-19.7806,16.1348,-1736.41,-177695,69628.1,36843.6,894.099,928.335,0,70.4813,151.243,-1637.84,-125106,-67562.7,-103614,250.749,902.385,0,-0.00365749,-0.00368009,-0.00456301,-0.00370646,-0.00375441,-0.00364022,-0.00355906,-0.00366968
988,0,-20.5435,15.2193,-1736.11,-179187,69420.9,35909.9,893.987,929.212,0,70.4813,151.396,-1636.62,-127656,-66611.8,-103413,251.299,904,0,-0.003308,-0.0033452,-0.0048101,-0.00357099,-0.00347156,-0.00335335,-0.00351827,-0.00345968
988,1,-20.5435,15.8296,-1736.41,-177939,70482.6,36446.4,894.591,928.475,0,70.1761,151.701,-1636.32,-127683,-67137,-104013,250.971,904.031,0,-0.00207672,-0.00259216,-0.0022522,-0.00212283,-0.00272944,-0.00215144,-0.00159455,-0.00224888
988,2,-21.0013,16.1348,-1736.72,-177423,69957.4,36002.5,894.281,928.16,0,70.3287,151.243,-1636.62,-127412,-66733.8,-104116,251.225,903.851,0,-0.000773931,-0.00161385,0.00145641,-0.000608368,-0.00107346,0.000461519,-0.000729046,-0.00177467
988,3,-20.5435,16.44,-1736.11,-177966,69543,36372.5,894.057,928.509,0,70.4813,151.548,-1636.62,-126924,-66978,-103211,251.076,903.552,0,0.000517947,-0.000893216,0.000852772,-6.73436e-05,-0.000896368,0.000908372,0.00126416,-0.000770508
988,4,-19.628,16.7451,-1736.72,-177912,70079.5,37393.6,894.352,928.441,0,70.3287,151.701,-1637.23,-126381,-66782,-103633,251.21,903.192,0,0.000368548,0.000321612,0.000459132,0.000311021,0.00031376,0.000501974,0.000523048,0.000515662
988,5,-20.5435,16.44,-1736.11,-178210,69787.1,36616.7,894.198,928.649,0,70.6339,151.701,-1636.93,-127141,-66452.8,-103484,251.404,903.67,0,0.000392721,0.000404872,0.000420692,0.000291045,0.000345486,0.000201835,0.00042854,0.00032413
988,6,-20.2383,16.44,-1735.5,-178020,69250.6,36765.9,893.902,928.576,0,70.4813,151.396,-1637.23,-128578,-66904.1,-103291,251.136,904.534,0,0.000451137,0.000326984,0.000331724,0.000335193,0.000284888,0.000384302,0.000203268,0.000424344
988,7,-20.5435,15.9822,-1736.11,-178210,69909.2,36122.7,894.268,928.649,0,70.1761,151.548,-1636.62,-127656,-66855.9,-103604,251.15,904,0,0.00549829,0.00511009,0.00552911,0.00548541,0.00546297,0.00536766,0.00553041,0.0052615
988,8,-20.5435,16.5926,-1737.02,-177152,70164.6,36659.2,894.394,927.986,0,70.1761,151.396,-1636.32,-127683,-66526.6,-103684,251.344,904.031,0,0.00292041,0.00303546,0.00277044,0.00240529,0.00391175,0.00295463,0.00305594,0.00277343
988,9,-20.8487,15.8296,-1736.11,-177722,70153.3,36175.1,894.408,928.368,0,70.6339,151.396,-1636.93,-128117,-67063.1,-103399,251.031,904.267,0,0.00325781,0.00323539,0.00325188,0.00304434,0.00256128,0.00430878,0.00354694,0.00340006
989,0,-21.1539,16.1348,-1736.11,-177966,69787.1,36599.3,894.198,928.509,0,70.0235,151.091,-1636.32,-127927,-66282.5,-104101,251.493,904.18,0,0.00161846,-0.000970433,0.000603327,0.000335864,-0.000419803,-0.00045703,0.00193914,-0.000578976
989,1,-20.3909,16.5926,-1735.19,-179024,69653.8,36917,894.142,929.173,0,70.3287,150.785,-1636.01,-127466,-66685.6,-103866,251.239,903.913,0,-0.00129867,0.00152586,0.000434456,-0.000975653,0.000735769,-0.000250222,-0.000946261,0.000618898
989,2,-20.5435,15.677,-1737.94,-176338,70420,36770,894.519,927.464,0,70.1761,151.396,-1636.32,-127439,-66648.7,-103806,251.269,903.882,0,-0.000227871,-0.000202626,-0.000138965,-0.000162019,-0.000211988,-0.000102166,-0.000141524,-0.00020934
989,3,-21.0013,16.1348,-1735.8,-177749,69579.9,35758.4,894.085,928.402,0,70.3287,151.853,-1637.54,-127575,-66989.2,-103798,251.092,903.906,0,-0.000229717,-0.000282529,-0.000241026,-0.000320314,-0.000312539,-0.000127849,-8.86469e-05,-0.000215383
989,4,-20.5435,15.9822,-1736.41,-177451,69994.3,36855.2,894.31,928.194,0,69.5657,151.853,-1636.01,-127954,-66441.5,-104720,251.388,904.211,0,-0.000206888,-0.000254663,-0.000303471,-0.000470216,-0.000222732,-0.00023075,-0.000146056,-0.000326173
989,5,-21.0013,16.1348,-1736.72,-177668,69713.3,35758.4,894.141,928.301,0,70.3287,151.243,-1635.71,-127493,-66600.5,-103872,251.283,903.944,0,-0.000253722,-0.000380393,-0.000368267,-0.000452758,-0.000499203,-0.00178198,-0.000818181,-0.000938875
989,6,-20.3909,16.1348,-1736.11,-177478,70031.2,36911.3,894.338,928.228,0,70.4813,150.938,-1636.32,-127439,-67137,-103651,250.971,903.882,0,-0.00461851,-0.00463221,-0.00460833,-0.00465102,-0.00553796,-0.00466889,-0.0045476,-0.00443581
989,7,-20.2383,16.1348,-1736.72,-177668,69835.3,36924.9,894.211,928.301,0,70.0235,151.396,-1636.62,-127168,-67100,-103942,251.001,903.701,0,-0.00386027,-0.00363224,-0.00375491,-0.00373281,-0.0050332,-0.00369461,-0.00380867,-0.00356359
989,8,-20.5435,16.2874,-1737.02,-176908,69920.5,36207.9,894.253,927.846,0,70.6339,151.548,-1636.01,-127710,-66441.5,-103320,251.388,904.062,0,0.00057502,-0.00184903,-0.000285006,-0.000548272,-0.00136236,-0.0012193,0.00111846,-0.00143944
989,9,-20.5435,15.9822,-1736.11,-177478,70031.2,36122.7,894.338,928.228,0,70.939,151.548,-1636.62,-125947,-66978,-102804,251.076,902.955,0,-0.000707624,-0.000731899,0.00170703,-0.000858652,-0.000368605,0.000300706,-0.000541543,-0.00115021
990,0,-20.3909,16.5926,-1736.72,-177423,70079.5,36672.8,894.352,928.16,0,70.0235,151.548,-1636.32,-127439,-66770.7,-103862,251.195,903.882,0,0.000564948,0.000454056,0.000336089,0.000325961,0.000184841,0.000590271,0.000317918,0.000471514
990,1,-20.3909,16.2874,-1737.63,-176610,70457,36709.7,894.548,927.638,0,70.1761,151.701,-1636.32,-127195,-66770.7,-103769,251.195,903.732,0,0.000177352,0.000463289,0.000347335,0.000420468,0.000149757,0.000501303,9.66744e-05,0.000546045
990,2,-20.3909,16.5926,-1737.02,-176664,70164.6,37161.1,894.394,927.705,0,70.6339,151.396,-1635.4,-129718,-66515.3,-103155,251.328,905.319,0,0.000251883,4.32944e-05,0.000451243,0.000314714,0.000219924,0.000230036,0.00022744,0.000259167
990,3,-20.0858,15.677,-1737.33,-177613,70005.6,36444.5,894.295,928.234,0,70.4813,151.243,-1636.93,-127629,-66819,-103370,251.18,903.969,0,0.000437204,0.000350652,0.000244435,0.00045639,0.0003334,0.000383463,0.000403361,0.00044902
990,4,-21.3065,16.44,-1737.02,-176664,70042.5,35816.3,894.323,927.705,0,70.0235,151.548,-1635.71,-128714,-66966.7,-104350,251.06,904.69,0,0.00339362,0.00353989,0.00334454,0.00482604,0.00372844,0.00364723,0.00351891,0.00359898
990,5,-19.9332,16.7451,-1737.02,-177152,70042.5,36756.1,894.323,927.986,0,70.7864,151.548,-1637.23,-127358,-67392.4,-103550,250.838,903.788,0,0.00457336,0.0035973,0.00369201,0.00341683,0.00328545,0.00313105,0.00459441,0.00386538
990,6,-20.2383,15.9822,-1737.33,-177613,69761.5,36394,894.155,928.234,0,70.1761,151.091,-1636.32,-128171,-66770.7,-103843,251.195,904.329,0,0.00232265,0.00158999,0.00315183,0.00221392,0.00234004,0.00211682,0.00213638,0.00125644
990,7,-20.3909,16.2874,-1735.8,-178726,70190.2,36831.8,894.437,928.964,0,70.1761,151.396,-1636.93,-127141,-66696.9,-103562,251.255,903.67,0,-0.000369715,0.00193965,-0.00103703,-1.53059e-05,0.000422368,-0.00054264,-0.000749022,0.00193411
990,8,-20.2383,16.44,-1736.41,-177695,69872.2,36643.8,894.24,928.335,0,70.4813,151.243,-1635.71,-127738,-66722.5,-103858,251.209,904.093,0,9.2245e-05,0.00142548,-0.00117384,0.000119321,-8.00477e-05,-0.000579402,-0.000724178,0.00161131
990,9,-20.6961,16.2874,-1737.33,-176881,69761.5,36438.4,894.155,927.812,0,70.0235,151.396,-1637.23,-126869,-67026.2,-103820,251.061,903.49,0,-0.000749255,-0.000331545,-0.0001252,-0.000306549,-0.000211485,-0.000235786,-0.000412959,-0.000117687
991,0,-21.1539,16.2874,-1736.72,-178400,70079.5,35787.4,894.352,928.723,0,70.0235,151.091,-1636.01,-128687,-66441.5,-103734,251.388,904.659,0,-0.000236767,-0.000411112,-9.616e-05,-0.000144897,-0.000139807,-0.00030377,-0.000301162,-0.000292936
991,1,-20.6961,16.44,-1736.41,-177451,70116.4,35992.7,894.38,928.194,0,70.1761,151.548,-1637.23,-126869,-67392.4,-104947,250.838,903.49,0,-0.000344536,-0.000169221,-0.000195199,-0.000493885,-0.000170694,-0.000274226,-0.000108287,-0.000232505
991,2,-21.0013,16.1348,-1737.33,-176393,70127.7,36124.6,894.365,927.531,0,70.939,151.548,-1636.01,-127710,-66563.5,-103170,251.314,904.062,0,-0.00550264,-0.00548797,-0.00547182,-0.00551552,-0.00553796,-0.00549747,-0.00539431,-0.00539582
991,3,-21.0013,16.1348,-1735.5,-178997,69250.6,36246.6,893.902,929.139,0,70.0235,151.396,-1636.32,-127927,-66892.8,-103453,251.12,904.18,0,-0.0028739,-0.00426643,-0.00313231,-0.00313992,-0.00275713,-0.00274417,-0.00265729,-0.00396025
991,4,-21.0013,15.8296,-1736.72,-178156,70567.8,36161.5,894.633,928.582,0,70.3287,151.243,-1636.32,-127927,-66160.4,-103384,251.568,904.18,0,-0.00315793,-0.00309609,-0.00451836,-0.00344996,-0.00337823,-0.00309685,-0.00321813,-0.00329182
991,5,-21.1539,16.1348,-1736.72,-177668,70811.9,35988.9,894.773,928.301,0,70.4813,151.548,-1636.32,-127195,-67503.2,-102967,250.747,903.732,0,6.62262e-05,-0.000915206,-0.0016442,0.00141237,-0.000699464,-0.00111237,0.000371131,-0.000774033
991,6,-20.5435,15.677,-1736.11,-177234,70031.2,36647.9,894.338,928.087,0,70.3287,151.853,-1637.54,-126598,-67355.5,-103676,250.868,903.31,0,-1.23339e-05,0.000469835,-0.000593204,-0.00108325,0.00170149,-0.000523504,-0.000475908,0.000610505
991,7,-20.3909,15.9822,-1737.33,-177125,70249.8,36380.5,894.436,927.953,0,70.1761,151.701,-1636.93,-126652,-66696.9,-104135,251.255,903.372,0,8.30125e-05,-7.50494e-05,0.000468869,0.000179248,0.000206495,0.000328236,0.000108593,-5.62487e-05
991,8,-21.1539,16.1348,-1736.72,-177668,69835.3,36111,894.211,928.301,0,70.1761,151.243,-1637.54,-127086,-66867.2,-103641,251.166,903.608,0,0.00046423,0.000293747,0.000269782,0.000413753,0.000286734,0.000471255,0.000434248,0.000382882
